PUNTO,ESTE,NORTE,h
3475,400751.6394,8284870.678,4011
3476,401251.6394,8284870.678,4084
3477,362251.6394,8284370.678,3845
3478,362751.6394,8284370.678,3847
3479,363251.6394,8284370.678,3845
3480,363751.6394,8284370.678,3847
3481,364251.6394,8284370.678,3846
3482,364751.6394,8284370.678,3847
3483,365251.6394,8284370.678,3843
3484,365751.6394,8284370.678,3844
3485,366251.6394,8284370.678,3844
3486,366751.6394,8284370.678,3842
3487,367251.6394,8284370.678,3842
3488,367751.6394,8284370.678,3842
3489,368251.6394,8284370.678,3840
3490,368751.6394,8284370.678,3843
3491,369251.6394,8284370.678,3843
3492,369751.6394,8284370.678,3843
3493,370251.6394,8284370.678,3926
3494,370751.6394,8284370.678,4088
3495,371251.6394,8284370.678,4041
3496,371751.6394,8284370.678,4002
3497,372251.6394,8284370.678,3948
3498,372751.6394,8284370.678,3857
3499,373251.6394,8284370.678,3855
3500,373751.6394,8284370.678,3833
3501,374251.6394,8284370.678,3837
3502,374751.6394,8284370.678,3860
3503,375251.6394,8284370.678,3853
3504,375751.6394,8284370.678,3908
3505,376251.6394,8284370.678,4047
3506,376751.6394,8284370.678,4010
3507,377251.6394,8284370.678,3916
3508,377751.6394,8284370.678,3965
3509,378251.6394,8284370.678,3840
3510,378751.6394,8284370.678,3834
3511,379251.6394,8284370.678,3831
3512,379751.6394,8284370.678,3827
3513,380251.6394,8284370.678,3827
3514,380751.6394,8284370.678,3826
3515,381251.6394,8284370.678,3827
3516,381751.6394,8284370.678,3826
3517,382251.6394,8284370.678,3823
3518,382751.6394,8284370.678,3828
3519,383251.6394,8284370.678,3829
3520,383751.6394,8284370.678,3825
3521,384251.6394,8284370.678,3828
3522,384751.6394,8284370.678,3826
3523,385251.6394,8284370.678,3828
3524,385751.6394,8284370.678,3826
3525,386251.6394,8284370.678,3822
3526,386751.6394,8284370.678,3825
3527,387251.6394,8284370.678,3827
3528,387751.6394,8284370.678,3824
3529,388251.6394,8284370.678,3826
3530,388751.6394,8284370.678,3833
3531,389251.6394,8284370.678,3824
3532,389751.6394,8284370.678,3830
3533,390251.6394,8284370.678,3835
3534,390751.6394,8284370.678,3863
3535,391251.6394,8284370.678,3868
3536,391751.6394,8284370.678,3840
3537,392251.6394,8284370.678,3829
3538,392751.6394,8284370.678,3823
3539,393251.6394,8284370.678,3819
3540,393751.6394,8284370.678,3820
3541,394251.6394,8284370.678,3820
3542,394751.6394,8284370.678,3819
3543,395251.6394,8284370.678,3818
3544,395751.6394,8284370.678,3820
3545,396251.6394,8284370.678,3819
3546,396751.6394,8284370.678,3819
3547,397251.6394,8284370.678,3821
3548,397751.6394,8284370.678,3828
3549,398251.6394,8284370.678,3880
3550,398751.6394,8284370.678,3864
3551,399251.6394,8284370.678,3882
3552,399751.6394,8284370.678,3860
3553,400251.6394,8284370.678,3869
3554,400751.6394,8284370.678,3944
3555,401251.6394,8284370.678,3992
3556,362251.6394,8283870.678,3846
3557,362751.6394,8283870.678,3846
3558,363251.6394,8283870.678,3846
3559,363751.6394,8283870.678,3849
3560,364251.6394,8283870.678,3847
3561,364751.6394,8283870.678,3850
3562,365251.6394,8283870.678,3847
3563,365751.6394,8283870.678,3844
3564,366251.6394,8283870.678,3843
3565,366751.6394,8283870.678,3843
3566,367251.6394,8283870.678,3839
3567,367751.6394,8283870.678,3843
3568,368251.6394,8283870.678,3865
3569,368751.6394,8283870.678,3844
3570,369251.6394,8283870.678,3840
3571,369751.6394,8283870.678,3841
3572,370251.6394,8283870.678,3955
3573,370751.6394,8283870.678,4108
3574,371251.6394,8283870.678,3966
3575,371751.6394,8283870.678,3906
3576,372251.6394,8283870.678,3867
3577,372751.6394,8283870.678,3851
3578,373251.6394,8283870.678,3834
3579,373751.6394,8283870.678,3834
3580,374251.6394,8283870.678,3905
3581,374751.6394,8283870.678,4022
3582,375251.6394,8283870.678,4042
3583,375751.6394,8283870.678,4136
3584,376251.6394,8283870.678,4070
3585,376751.6394,8283870.678,3935
3586,377251.6394,8283870.678,3978
3587,377751.6394,8283870.678,3953
3588,378251.6394,8283870.678,3867
3589,378751.6394,8283870.678,3827
3590,379251.6394,8283870.678,3824
3591,379751.6394,8283870.678,3827
3592,380251.6394,8283870.678,3827
3593,380751.6394,8283870.678,3824
3594,381251.6394,8283870.678,3829
3595,381751.6394,8283870.678,3826
3596,382251.6394,8283870.678,3826
3597,382751.6394,8283870.678,3826
3598,383251.6394,8283870.678,3827
3599,383751.6394,8283870.678,3826
3600,384251.6394,8283870.678,3827
3601,384751.6394,8283870.678,3826
3602,385251.6394,8283870.678,3828
3603,385751.6394,8283870.678,3825
3604,386251.6394,8283870.678,3825
3605,386751.6394,8283870.678,3823
3606,387251.6394,8283870.678,3825
3607,387751.6394,8283870.678,3824
3608,388251.6394,8283870.678,3820
3609,388751.6394,8283870.678,3828
3610,389251.6394,8283870.678,3824
3611,389751.6394,8283870.678,3828
3612,390251.6394,8283870.678,3827
3613,390751.6394,8283870.678,3878
3614,391251.6394,8283870.678,3880
3615,391751.6394,8283870.678,3840
3616,392251.6394,8283870.678,3833
3617,392751.6394,8283870.678,3824
3618,393251.6394,8283870.678,3823
3619,393751.6394,8283870.678,3820
3620,394251.6394,8283870.678,3820
3621,394751.6394,8283870.678,3821
3622,395251.6394,8283870.678,3819
3623,395751.6394,8283870.678,3819
3624,396251.6394,8283870.678,3820
3625,396751.6394,8283870.678,3820
3626,397251.6394,8283870.678,3821
3627,397751.6394,8283870.678,3855
3628,398251.6394,8283870.678,3849
3629,398751.6394,8283870.678,3836
3630,399251.6394,8283870.678,3837
3631,399751.6394,8283870.678,3847
3632,400251.6394,8283870.678,3866
3633,400751.6394,8283870.678,3934
3634,401251.6394,8283870.678,3954
3635,362251.6394,8283370.678,3846
3636,362751.6394,8283370.678,3846
3637,363251.6394,8283370.678,3848
3638,363751.6394,8283370.678,3849
3639,364251.6394,8283370.678,3849
3640,364751.6394,8283370.678,3847
3641,365251.6394,8283370.678,3843
3642,365751.6394,8283370.678,3847
3643,366251.6394,8283370.678,3845
3644,366751.6394,8283370.678,3842
3645,367251.6394,8283370.678,3846
3646,367751.6394,8283370.678,3847
3647,368251.6394,8283370.678,3904
3648,368751.6394,8283370.678,3886
3649,369251.6394,8283370.678,3873
3650,369751.6394,8283370.678,3903
3651,370251.6394,8283370.678,3922
3652,370751.6394,8283370.678,3995
3653,371251.6394,8283370.678,3947
3654,371751.6394,8283370.678,3865
3655,372251.6394,8283370.678,3851
3656,372751.6394,8283370.678,3839
3657,373251.6394,8283370.678,3834
3658,373751.6394,8283370.678,3845
3659,374251.6394,8283370.678,3923
3660,374751.6394,8283370.678,4094
3661,375251.6394,8283370.678,3995
3662,375751.6394,8283370.678,4076
3663,376251.6394,8283370.678,3980
3664,376751.6394,8283370.678,3927
3665,377251.6394,8283370.678,3951
3666,377751.6394,8283370.678,3951
3667,378251.6394,8283370.678,3834
3668,378751.6394,8283370.678,3828
3669,379251.6394,8283370.678,3827
3670,379751.6394,8283370.678,3828
3671,380251.6394,8283370.678,3824
3672,380751.6394,8283370.678,3824
3673,381251.6394,8283370.678,3826
3674,381751.6394,8283370.678,3827
3675,382251.6394,8283370.678,3824
3676,382751.6394,8283370.678,3826
3677,383251.6394,8283370.678,3826
3678,383751.6394,8283370.678,3827
3679,384251.6394,8283370.678,3827
3680,384751.6394,8283370.678,3825
3681,385251.6394,8283370.678,3826
3682,385751.6394,8283370.678,3827
3683,386251.6394,8283370.678,3824
3684,386751.6394,8283370.678,3827
3685,387251.6394,8283370.678,3826
3686,387751.6394,8283370.678,3825
3687,388251.6394,8283370.678,3823
3688,388751.6394,8283370.678,3825
3689,389251.6394,8283370.678,3826
3690,389751.6394,8283370.678,3830
3691,390251.6394,8283370.678,3825
3692,390751.6394,8283370.678,3831
3693,391251.6394,8283370.678,3881
3694,391751.6394,8283370.678,3840
3695,392251.6394,8283370.678,3857
3696,392751.6394,8283370.678,3820
3697,393251.6394,8283370.678,3823
3698,393751.6394,8283370.678,3820
3699,394251.6394,8283370.678,3820
3700,394751.6394,8283370.678,3819
3701,395251.6394,8283370.678,3820
3702,395751.6394,8283370.678,3819
3703,396251.6394,8283370.678,3819
3704,396751.6394,8283370.678,3819
3705,397251.6394,8283370.678,3820
3706,397751.6394,8283370.678,3834
3707,398251.6394,8283370.678,3876
3708,398751.6394,8283370.678,3827
3709,399251.6394,8283370.678,3832
3710,399751.6394,8283370.678,3913
3711,400251.6394,8283370.678,3902
3712,400751.6394,8283370.678,3978
3713,401251.6394,8283370.678,3993
3714,362251.6394,8282870.678,3846
3715,362751.6394,8282870.678,3848
3716,363251.6394,8282870.678,3848
3717,363751.6394,8282870.678,3847
3718,364251.6394,8282870.678,3845
3719,364751.6394,8282870.678,3847
3720,365251.6394,8282870.678,3846
3721,365751.6394,8282870.678,3846
3722,366251.6394,8282870.678,3845
3723,366751.6394,8282870.678,3845
3724,367251.6394,8282870.678,3850
3725,367751.6394,8282870.678,3934
3726,368251.6394,8282870.678,3984
3727,368751.6394,8282870.678,3925
3728,369251.6394,8282870.678,3907
3729,369751.6394,8282870.678,3920
3730,370251.6394,8282870.678,3886
3731,370751.6394,8282870.678,3961
3732,371251.6394,8282870.678,3903
3733,371751.6394,8282870.678,3869
3734,372251.6394,8282870.678,3835
3735,372751.6394,8282870.678,3835
3736,373251.6394,8282870.678,3839
3737,373751.6394,8282870.678,3889
3738,374251.6394,8282870.678,3960
3739,374751.6394,8282870.678,4050
3740,375251.6394,8282870.678,3987
3741,375751.6394,8282870.678,3908
3742,376251.6394,8282870.678,3885
3743,376751.6394,8282870.678,3847
3744,377251.6394,8282870.678,3879
3745,377751.6394,8282870.678,3847
3746,378251.6394,8282870.678,3834
3747,378751.6394,8282870.678,3826
3748,379251.6394,8282870.678,3828
3749,379751.6394,8282870.678,3830
3750,380251.6394,8282870.678,3825
3751,380751.6394,8282870.678,3826
3752,381251.6394,8282870.678,3824
3753,381751.6394,8282870.678,3823
3754,382251.6394,8282870.678,3826
3755,382751.6394,8282870.678,3830
3756,383251.6394,8282870.678,3826
3757,383751.6394,8282870.678,3826
3758,384251.6394,8282870.678,3827
3759,384751.6394,8282870.678,3827
3760,385251.6394,8282870.678,3824
3761,385751.6394,8282870.678,3825
3762,386251.6394,8282870.678,3827
3763,386751.6394,8282870.678,3826
3764,387251.6394,8282870.678,3824
3765,387751.6394,8282870.678,3821
3766,388251.6394,8282870.678,3821
3767,388751.6394,8282870.678,3824
3768,389251.6394,8282870.678,3828
3769,389751.6394,8282870.678,3825
3770,390251.6394,8282870.678,3826
3771,390751.6394,8282870.678,3829
3772,391251.6394,8282870.678,3885
3773,391751.6394,8282870.678,3836
3774,392251.6394,8282870.678,3837
3775,392751.6394,8282870.678,3822
3776,393251.6394,8282870.678,3823
3777,393751.6394,8282870.678,3821
3778,394251.6394,8282870.678,3820
3779,394751.6394,8282870.678,3821
3780,395251.6394,8282870.678,3820
3781,395751.6394,8282870.678,3819
3782,396251.6394,8282870.678,3821
3783,396751.6394,8282870.678,3818
3784,397251.6394,8282870.678,3821
3785,397751.6394,8282870.678,3820
3786,398251.6394,8282870.678,3819
3787,398751.6394,8282870.678,3822
3788,399251.6394,8282870.678,3823
3789,399751.6394,8282870.678,3831
3790,400251.6394,8282870.678,3918
3791,400751.6394,8282870.678,3945
3792,401251.6394,8282870.678,3950
3793,362251.6394,8282370.678,3850
3794,362751.6394,8282370.678,3851
3795,363251.6394,8282370.678,3850
3796,363751.6394,8282370.678,3849
3797,364251.6394,8282370.678,3850
3798,364751.6394,8282370.678,3847
3799,365251.6394,8282370.678,3845
3800,365751.6394,8282370.678,3845
3801,366251.6394,8282370.678,3842
3802,366751.6394,8282370.678,3843
3803,367251.6394,8282370.678,3870
3804,367751.6394,8282370.678,3857
3805,368251.6394,8282370.678,3850
3806,368751.6394,8282370.678,3894
3807,369251.6394,8282370.678,3971
3808,369751.6394,8282370.678,3919
3809,370251.6394,8282370.678,3848
3810,370751.6394,8282370.678,3864
3811,371251.6394,8282370.678,3856
3812,371751.6394,8282370.678,3840
3813,372251.6394,8282370.678,3837
3814,372751.6394,8282370.678,3836
3815,373251.6394,8282370.678,3840
3816,373751.6394,8282370.678,3912
3817,374251.6394,8282370.678,3990
3818,374751.6394,8282370.678,4037
3819,375251.6394,8282370.678,4005
3820,375751.6394,8282370.678,3962
3821,376251.6394,8282370.678,3846
3822,376751.6394,8282370.678,3833
3823,377251.6394,8282370.678,3830
3824,377751.6394,8282370.678,3828
3825,378251.6394,8282370.678,3830
3826,378751.6394,8282370.678,3829
3827,379251.6394,8282370.678,3829
3828,379751.6394,8282370.678,3825
3829,380251.6394,8282370.678,3826
3830,380751.6394,8282370.678,3827
3831,381251.6394,8282370.678,3827
3832,381751.6394,8282370.678,3826
3833,382251.6394,8282370.678,3826
3834,382751.6394,8282370.678,3825
3835,383251.6394,8282370.678,3827
3836,383751.6394,8282370.678,3825
3837,384251.6394,8282370.678,3826
3838,384751.6394,8282370.678,3828
3839,385251.6394,8282370.678,3824
3840,385751.6394,8282370.678,3826
3841,386251.6394,8282370.678,3826
3842,386751.6394,8282370.678,3826
3843,387251.6394,8282370.678,3826
3844,387751.6394,8282370.678,3821
3845,388251.6394,8282370.678,3821
3846,388751.6394,8282370.678,3824
3847,389251.6394,8282370.678,3823
3848,389751.6394,8282370.678,3852
3849,390251.6394,8282370.678,3826
3850,390751.6394,8282370.678,3828
3851,391251.6394,8282370.678,3933
3852,391751.6394,8282370.678,3846
3853,392251.6394,8282370.678,3828
3854,392751.6394,8282370.678,3821
3855,393251.6394,8282370.678,3822
3856,393751.6394,8282370.678,3820
3857,394251.6394,8282370.678,3822
3858,394751.6394,8282370.678,3820
3859,395251.6394,8282370.678,3821
3860,395751.6394,8282370.678,3819
3861,396251.6394,8282370.678,3817
3862,396751.6394,8282370.678,3815
3863,397251.6394,8282370.678,3819
3864,397751.6394,8282370.678,3819
3865,398251.6394,8282370.678,3819
3866,398751.6394,8282370.678,3818
3867,399251.6394,8282370.678,3821
3868,399751.6394,8282370.678,3824
3869,400251.6394,8282370.678,3847
3870,400751.6394,8282370.678,3938
3871,401251.6394,8282370.678,3878
3872,362251.6394,8281870.678,3852
3873,362751.6394,8281870.678,3847
3874,363251.6394,8281870.678,3848
3875,363751.6394,8281870.678,3850
3876,364251.6394,8281870.678,3850
3877,364751.6394,8281870.678,3847
3878,365251.6394,8281870.678,3850
3879,365751.6394,8281870.678,3845
3880,366251.6394,8281870.678,3843
3881,366751.6394,8281870.678,3845
3882,367251.6394,8281870.678,3848
3883,367751.6394,8281870.678,3847
3884,368251.6394,8281870.678,3848
3885,368751.6394,8281870.678,3875
3886,369251.6394,8281870.678,3890
3887,369751.6394,8281870.678,3876
3888,370251.6394,8281870.678,3848
3889,370751.6394,8281870.678,3847
3890,371251.6394,8281870.678,3909
3891,371751.6394,8281870.678,3870
3892,372251.6394,8281870.678,3854
3893,372751.6394,8281870.678,3839
3894,373251.6394,8281870.678,3838
3895,373751.6394,8281870.678,3901
3896,374251.6394,8281870.678,3962
3897,374751.6394,8281870.678,3982
3898,375251.6394,8281870.678,3909
3899,375751.6394,8281870.678,3868
3900,376251.6394,8281870.678,3835
3901,376751.6394,8281870.678,3833
3902,377251.6394,8281870.678,3831
3903,377751.6394,8281870.678,3830
3904,378251.6394,8281870.678,3829
3905,378751.6394,8281870.678,3828
3906,379251.6394,8281870.678,3828
3907,379751.6394,8281870.678,3830
3908,380251.6394,8281870.678,3830
3909,380751.6394,8281870.678,3827
3910,381251.6394,8281870.678,3828
3911,381751.6394,8281870.678,3827
3912,382251.6394,8281870.678,3825
3913,382751.6394,8281870.678,3825
3914,383251.6394,8281870.678,3827
3915,383751.6394,8281870.678,3824
3916,384251.6394,8281870.678,3827
3917,384751.6394,8281870.678,3824
3918,385251.6394,8281870.678,3824
3919,385751.6394,8281870.678,3826
3920,386251.6394,8281870.678,3822
3921,386751.6394,8281870.678,3823
3922,387251.6394,8281870.678,3823
3923,387751.6394,8281870.678,3821
3924,388251.6394,8281870.678,3826
3925,388751.6394,8281870.678,3822
3926,389251.6394,8281870.678,3823
3927,389751.6394,8281870.678,3825
3928,390251.6394,8281870.678,3824
3929,390751.6394,8281870.678,3836
3930,391251.6394,8281870.678,3884
3931,391751.6394,8281870.678,3839
3932,392251.6394,8281870.678,3831
3933,392751.6394,8281870.678,3820
3934,393251.6394,8281870.678,3822
3935,393751.6394,8281870.678,3821
3936,394251.6394,8281870.678,3822
3937,394751.6394,8281870.678,3820
3938,395251.6394,8281870.678,3820
3939,395751.6394,8281870.678,3819
3940,396251.6394,8281870.678,3820
3941,396751.6394,8281870.678,3819
3942,397251.6394,8281870.678,3816
3943,397751.6394,8281870.678,3822
3944,398251.6394,8281870.678,3818
3945,398751.6394,8281870.678,3820
3946,399251.6394,8281870.678,3834
3947,399751.6394,8281870.678,3927
3948,400251.6394,8281870.678,3872
3949,400751.6394,8281870.678,3873
3950,401251.6394,8281870.678,3884
3951,362251.6394,8281370.678,3850
3952,362751.6394,8281370.678,3852
3953,363251.6394,8281370.678,3849
3954,363751.6394,8281370.678,3849
3955,364251.6394,8281370.678,3850
3956,364751.6394,8281370.678,3848
3957,365251.6394,8281370.678,3847
3958,365751.6394,8281370.678,3845
3959,366251.6394,8281370.678,3847
3960,366751.6394,8281370.678,3850
3961,367251.6394,8281370.678,3849
3962,367751.6394,8281370.678,3846
3963,368251.6394,8281370.678,3844
3964,368751.6394,8281370.678,3845
3965,369251.6394,8281370.678,3845
3966,369751.6394,8281370.678,3846
3967,370251.6394,8281370.678,3843
3968,370751.6394,8281370.678,3918
3969,371251.6394,8281370.678,3847
3970,371751.6394,8281370.678,3848
3971,372251.6394,8281370.678,3846
3972,372751.6394,8281370.678,3839
3973,373251.6394,8281370.678,3857
3974,373751.6394,8281370.678,3863
3975,374251.6394,8281370.678,3920
3976,374751.6394,8281370.678,3970
3977,375251.6394,8281370.678,3951
3978,375751.6394,8281370.678,3865
3979,376251.6394,8281370.678,3834
3980,376751.6394,8281370.678,3833
3981,377251.6394,8281370.678,3830
3982,377751.6394,8281370.678,3831
3983,378251.6394,8281370.678,3830
3984,378751.6394,8281370.678,3828
3985,379251.6394,8281370.678,3829
3986,379751.6394,8281370.678,3831
3987,380251.6394,8281370.678,3825
3988,380751.6394,8281370.678,3828
3989,381251.6394,8281370.678,3830
3990,381751.6394,8281370.678,3828
3991,382251.6394,8281370.678,3825
3992,382751.6394,8281370.678,3826
3993,383251.6394,8281370.678,3825
3994,383751.6394,8281370.678,3827
3995,384251.6394,8281370.678,3824
3996,384751.6394,8281370.678,3826
3997,385251.6394,8281370.678,3823
3998,385751.6394,8281370.678,3826
3999,386251.6394,8281370.678,3826
4000,386751.6394,8281370.678,3824
4001,387251.6394,8281370.678,3823
4002,387751.6394,8281370.678,3825
4003,388251.6394,8281370.678,3824
4004,388751.6394,8281370.678,3822
4005,389251.6394,8281370.678,3823
4006,389751.6394,8281370.678,3821
4007,390251.6394,8281370.678,3824
4008,390751.6394,8281370.678,3823
4009,391251.6394,8281370.678,3827
4010,391751.6394,8281370.678,3822
4011,392251.6394,8281370.678,3829
4012,392751.6394,8281370.678,3821
4013,393251.6394,8281370.678,3823
4014,393751.6394,8281370.678,3820
4015,394251.6394,8281370.678,3820
4016,394751.6394,8281370.678,3820
4017,395251.6394,8281370.678,3817
4018,395751.6394,8281370.678,3823
4019,396251.6394,8281370.678,3820
4020,396751.6394,8281370.678,3820
4021,397251.6394,8281370.678,3818
4022,397751.6394,8281370.678,3820
